MCS 	 ContactEnergy 
5683 	 17052.0
5684 	 16952.0
5685 	 17210.0
5686 	 17400.0
5687 	 17268.0
5688 	 17202.0
5689 	 17160.0
5690 	 17312.0
5691 	 17334.0
5692 	 17508.0
5693 	 17390.0
5694 	 17088.0
5695 	 17232.0
5696 	 17120.0
5697 	 17118.0
5698 	 17174.0
5699 	 17242.0
5700 	 17120.0
5701 	 17288.0
5702 	 17394.0
5703 	 17306.0
5704 	 17410.0
5705 	 17362.0
5706 	 17214.0
5707 	 17196.0
5708 	 17104.0
5709 	 17256.0
5710 	 17328.0
5711 	 17284.0
5712 	 17224.0
5713 	 17458.0
5714 	 17430.0
5715 	 17668.0
5716 	 17334.0
5717 	 17238.0
5718 	 17332.0
5719 	 17248.0
5720 	 17240.0
5721 	 17348.0
5722 	 17384.0
5723 	 17412.0
5724 	 17410.0
5725 	 17564.0
5726 	 17200.0
5727 	 17204.0
5728 	 17264.0
5729 	 17268.0
5730 	 17340.0
5731 	 17362.0
5732 	 17330.0
5733 	 17282.0
5734 	 17340.0
5735 	 17136.0
5736 	 17120.0
5737 	 17096.0
5738 	 17162.0
5739 	 16926.0
5740 	 17084.0
5741 	 17136.0
5742 	 17074.0
5743 	 17166.0
5744 	 17108.0
5745 	 17038.0
5746 	 17238.0
5747 	 17294.0
5748 	 17210.0
5749 	 17286.0
5750 	 17156.0
5751 	 17278.0
5752 	 17508.0
5753 	 17446.0
5754 	 17582.0
5755 	 17556.0
5756 	 17428.0
5757 	 17612.0
5758 	 17432.0
5759 	 17396.0
5760 	 17344.0
5761 	 17354.0
5762 	 17234.0
5763 	 17356.0
5764 	 17184.0
5765 	 17262.0
5766 	 17210.0
5767 	 17302.0
5768 	 17260.0
5769 	 17356.0
5770 	 17288.0
5771 	 17336.0
5772 	 17324.0
5773 	 17428.0
5774 	 17670.0
5775 	 17528.0
5776 	 17430.0
5777 	 17386.0
5778 	 17318.0
5779 	 17394.0
5780 	 17332.0
5781 	 17428.0
5782 	 17150.0
5783 	 17238.0
5784 	 17216.0
5785 	 17190.0
5786 	 17308.0
5787 	 17138.0
5788 	 17332.0
5789 	 17344.0
5790 	 17200.0
5791 	 17284.0
5792 	 17228.0
5793 	 17160.0
5794 	 17188.0
5795 	 17296.0
5796 	 17204.0
5797 	 17178.0
5798 	 17230.0
5799 	 17306.0
5800 	 17372.0
5801 	 17188.0
5802 	 17166.0
5803 	 17358.0
5804 	 17220.0
5805 	 17242.0
5806 	 17272.0
5807 	 17346.0
5808 	 17236.0
5809 	 17332.0
5810 	 17354.0
5811 	 17354.0
5812 	 17380.0
5813 	 17466.0
5814 	 17514.0
5815 	 17494.0
5816 	 17440.0
5817 	 17318.0
5818 	 17466.0
5819 	 17300.0
5820 	 17214.0
5821 	 17114.0
5822 	 17216.0
5823 	 17180.0
5824 	 17070.0
5825 	 17190.0
5826 	 17082.0
5827 	 17088.0
5828 	 16970.0
5829 	 16964.0
5830 	 17260.0
5831 	 16984.0
5832 	 17008.0
5833 	 17138.0
5834 	 17162.0
5835 	 17164.0
5836 	 17130.0
5837 	 17180.0
5838 	 17122.0
5839 	 17408.0
5840 	 17308.0
5841 	 17196.0
5842 	 17164.0
5843 	 17192.0
5844 	 17084.0
5845 	 17272.0
5846 	 17368.0
5847 	 17286.0
5848 	 17314.0
5849 	 17260.0
5850 	 17240.0
5851 	 17090.0
5852 	 17166.0
5853 	 17234.0
5854 	 17174.0
5855 	 17266.0
5856 	 17330.0
5857 	 17318.0
5858 	 17206.0
5859 	 17134.0
5860 	 17234.0
5861 	 17112.0
5862 	 17152.0
5863 	 17154.0
5864 	 17052.0
5865 	 17192.0
5866 	 17218.0
5867 	 17266.0
5868 	 17274.0
5869 	 17154.0
5870 	 17102.0
5871 	 17070.0
5872 	 17120.0
5873 	 17022.0
5874 	 17202.0
5875 	 17306.0
5876 	 17450.0
5877 	 17480.0
5878 	 17356.0
5879 	 17166.0
5880 	 17238.0
5881 	 17282.0
5882 	 17218.0
5883 	 17182.0
5884 	 17340.0
5885 	 17194.0
5886 	 17118.0
5887 	 17040.0
5888 	 17162.0
5889 	 17160.0
5890 	 17040.0
5891 	 17080.0
5892 	 17192.0
5893 	 17006.0
5894 	 17314.0
5895 	 17174.0
5896 	 17294.0
5897 	 17122.0
5898 	 17212.0
5899 	 17248.0
5900 	 17312.0
5901 	 17312.0
5902 	 17484.0
5903 	 17254.0
5904 	 17306.0
5905 	 17314.0
5906 	 17310.0
5907 	 17410.0
5908 	 17286.0
5909 	 17250.0
5910 	 17286.0
5911 	 17266.0
5912 	 17158.0
5913 	 17206.0
5914 	 17214.0
5915 	 17200.0
5916 	 17094.0
5917 	 17234.0
5918 	 17162.0
5919 	 17290.0
5920 	 17372.0
5921 	 17446.0
5922 	 17344.0
5923 	 17196.0
5924 	 17060.0
5925 	 17140.0
5926 	 17208.0
5927 	 17248.0
5928 	 17268.0
5929 	 16942.0
5930 	 17078.0
5931 	 17008.0
5932 	 17012.0
5933 	 17008.0
5934 	 17262.0
5935 	 17074.0
5936 	 16996.0
5937 	 17000.0
5938 	 17068.0
5939 	 17308.0
5940 	 17440.0
5941 	 17462.0
5942 	 17500.0
5943 	 17392.0
5944 	 17320.0
5945 	 17344.0
5946 	 17400.0
5947 	 17364.0
5948 	 17288.0
5949 	 17280.0
5950 	 17344.0
5951 	 17356.0
5952 	 17272.0
5953 	 17276.0
5954 	 17348.0
5955 	 17300.0
5956 	 17262.0
5957 	 17210.0
5958 	 17050.0
5959 	 17230.0
5960 	 17306.0
5961 	 17264.0
5962 	 17208.0
5963 	 17222.0
5964 	 17242.0
5965 	 17218.0
5966 	 17162.0
5967 	 17198.0
5968 	 17386.0
5969 	 17326.0
5970 	 17128.0
5971 	 17232.0
5972 	 17452.0
5973 	 17340.0
5974 	 17216.0
5975 	 17100.0
5976 	 17348.0
5977 	 17306.0
5978 	 17380.0
5979 	 17222.0
5980 	 17312.0
5981 	 17186.0
5982 	 17198.0
5983 	 17252.0
5984 	 17124.0
5985 	 17268.0
5986 	 17524.0
5987 	 17310.0
5988 	 17246.0
5989 	 17166.0
5990 	 17270.0
5991 	 17470.0
5992 	 17330.0
5993 	 17398.0
5994 	 17104.0
5995 	 17006.0
5996 	 17168.0
5997 	 17228.0
5998 	 17248.0
5999 	 17248.0
6000 	 17464.0
6001 	 17180.0
6002 	 17236.0
6003 	 17250.0
6004 	 17528.0
6005 	 17160.0
6006 	 17170.0
6007 	 17162.0
6008 	 17098.0
6009 	 17150.0
6010 	 17126.0
6011 	 17174.0
6012 	 17126.0
6013 	 17186.0
6014 	 17192.0
6015 	 17198.0
6016 	 17126.0
6017 	 17366.0
6018 	 17120.0
6019 	 16980.0
6020 	 16972.0
6021 	 16952.0
6022 	 17130.0
6023 	 17114.0
6024 	 17142.0
6025 	 16926.0
6026 	 16918.0
6027 	 17042.0
6028 	 17162.0
6029 	 17238.0
6030 	 17126.0
6031 	 17226.0
6032 	 17110.0
6033 	 17078.0
6034 	 17106.0
6035 	 17266.0
6036 	 17258.0
6037 	 17226.0
6038 	 17200.0
6039 	 17084.0
6040 	 17288.0
6041 	 17282.0
6042 	 17282.0
6043 	 17300.0
6044 	 17192.0
6045 	 17318.0
6046 	 17466.0
6047 	 17290.0
6048 	 17266.0
6049 	 17284.0
6050 	 17440.0
6051 	 17336.0
6052 	 17294.0
6053 	 17250.0
6054 	 17188.0
6055 	 17108.0
6056 	 17274.0
6057 	 17210.0
6058 	 17318.0
6059 	 17274.0
6060 	 17416.0
6061 	 17344.0
6062 	 17212.0
6063 	 17280.0
6064 	 17340.0
6065 	 17496.0
6066 	 17490.0
6067 	 17538.0
6068 	 17512.0
6069 	 17228.0
6070 	 17186.0
6071 	 17082.0
6072 	 17270.0
6073 	 17380.0
6074 	 17476.0
6075 	 17424.0
6076 	 17392.0
6077 	 17488.0
6078 	 17372.0
6079 	 17324.0
6080 	 17460.0
6081 	 17276.0
6082 	 17286.0
6083 	 17166.0
6084 	 17184.0
6085 	 17144.0
6086 	 17478.0
6087 	 17402.0
6088 	 17514.0
6089 	 17432.0
6090 	 17286.0
6091 	 17316.0
6092 	 17340.0
6093 	 17230.0
6094 	 17370.0
6095 	 17454.0
6096 	 17446.0
6097 	 17444.0
6098 	 17540.0
6099 	 17466.0
6100 	 17322.0
6101 	 17248.0
6102 	 17264.0
6103 	 17430.0
6104 	 17298.0
6105 	 17286.0
6106 	 17302.0
6107 	 17322.0
6108 	 17252.0
6109 	 17296.0
6110 	 17272.0
6111 	 17302.0
6112 	 17292.0
6113 	 17386.0
6114 	 17446.0
6115 	 17440.0
6116 	 17532.0
6117 	 17566.0
6118 	 17490.0
6119 	 17562.0
6120 	 17722.0
6121 	 17508.0
6122 	 17550.0
6123 	 17480.0
6124 	 17478.0
6125 	 17362.0
6126 	 17522.0
6127 	 17394.0
6128 	 17462.0
6129 	 17358.0
6130 	 17352.0
6131 	 17202.0
6132 	 17208.0
6133 	 17228.0
6134 	 17328.0
6135 	 17360.0
6136 	 17300.0
6137 	 17328.0
6138 	 17258.0
6139 	 17372.0
6140 	 17368.0
6141 	 17288.0
6142 	 17382.0
6143 	 17262.0
6144 	 17328.0
6145 	 17226.0
6146 	 17460.0
6147 	 17304.0
6148 	 17204.0
6149 	 17168.0
6150 	 17184.0
6151 	 17272.0
6152 	 17488.0
6153 	 17598.0
6154 	 17562.0
6155 	 17434.0
6156 	 17372.0
6157 	 17428.0
6158 	 17492.0
6159 	 17364.0
6160 	 17340.0
6161 	 17338.0
6162 	 17376.0
6163 	 17468.0
6164 	 17396.0
6165 	 17380.0
6166 	 17462.0
6167 	 17352.0
6168 	 17210.0
6169 	 17194.0
6170 	 17370.0
6171 	 17230.0
6172 	 17210.0
6173 	 17188.0
6174 	 17282.0
6175 	 17390.0
6176 	 17454.0
6177 	 17342.0
6178 	 17336.0
6179 	 17574.0
6180 	 17518.0
6181 	 17582.0
6182 	 17236.0
6183 	 17298.0
6184 	 17486.0
6185 	 17346.0
6186 	 17376.0
6187 	 17472.0
6188 	 17568.0
6189 	 17540.0
6190 	 17126.0
6191 	 17166.0
6192 	 17198.0
6193 	 17318.0
6194 	 17342.0
6195 	 17548.0
6196 	 17518.0
6197 	 17406.0
6198 	 17482.0
6199 	 17378.0
6200 	 17510.0
6201 	 17344.0
6202 	 17370.0
6203 	 17190.0
6204 	 17250.0
6205 	 17260.0
6206 	 17244.0
6207 	 17312.0
6208 	 17126.0
6209 	 17322.0
6210 	 17286.0
6211 	 17302.0
6212 	 17410.0
6213 	 17414.0
6214 	 17172.0
6215 	 17222.0
6216 	 17174.0
6217 	 17054.0
6218 	 17126.0
6219 	 17230.0
6220 	 17162.0
6221 	 17076.0
6222 	 17098.0
6223 	 17378.0
6224 	 17444.0
6225 	 17226.0
6226 	 17278.0
6227 	 17402.0
6228 	 17438.0
6229 	 17246.0
6230 	 17372.0
6231 	 17356.0
6232 	 17578.0
6233 	 17294.0
6234 	 17306.0
6235 	 17174.0
6236 	 17190.0
6237 	 17376.0
6238 	 17250.0
6239 	 17236.0
6240 	 17074.0
6241 	 17086.0
6242 	 17294.0
6243 	 17314.0
6244 	 17104.0
6245 	 17152.0
6246 	 17154.0
6247 	 17120.0
6248 	 17068.0
6249 	 17310.0
6250 	 17348.0
6251 	 17454.0
6252 	 17524.0
6253 	 17386.0
6254 	 17440.0
6255 	 17302.0
6256 	 17334.0
6257 	 17330.0
6258 	 17294.0
6259 	 17342.0
6260 	 17258.0
6261 	 17144.0
6262 	 17236.0
6263 	 17292.0
6264 	 17282.0
6265 	 17326.0
6266 	 17350.0
6267 	 17176.0
6268 	 17328.0
6269 	 17476.0
6270 	 17352.0
6271 	 17264.0
6272 	 17316.0
6273 	 17296.0
6274 	 17256.0
6275 	 17456.0
6276 	 17282.0
6277 	 17450.0
6278 	 17384.0
6279 	 17276.0
6280 	 17208.0
6281 	 17132.0
6282 	 17110.0
6283 	 17202.0
6284 	 17226.0
6285 	 17116.0
6286 	 17068.0
6287 	 17284.0
6288 	 17440.0
6289 	 17512.0
6290 	 17488.0
6291 	 17290.0
6292 	 17318.0
6293 	 17326.0
6294 	 17168.0
6295 	 17188.0
6296 	 17214.0
6297 	 17402.0
6298 	 17144.0
6299 	 17374.0
6300 	 17234.0
6301 	 17180.0
6302 	 17138.0
6303 	 17278.0
6304 	 17192.0
6305 	 17304.0
6306 	 17344.0
6307 	 17288.0
6308 	 17268.0
6309 	 17284.0
6310 	 17100.0
6311 	 17276.0
6312 	 17308.0
6313 	 17196.0
6314 	 17296.0
6315 	 17266.0
6316 	 17182.0
6317 	 17228.0
6318 	 17534.0
6319 	 17406.0
6320 	 17298.0
6321 	 17318.0
6322 	 17342.0
6323 	 17310.0
6324 	 17304.0
6325 	 17204.0
6326 	 17428.0
6327 	 17382.0
6328 	 17300.0
6329 	 17260.0
6330 	 17296.0
6331 	 17372.0
6332 	 17270.0
6333 	 17218.0
6334 	 17308.0
6335 	 17280.0
6336 	 17124.0
6337 	 17164.0
6338 	 17238.0
6339 	 17300.0
6340 	 17220.0
6341 	 17172.0
6342 	 17202.0
6343 	 17126.0
6344 	 17092.0
6345 	 17386.0
6346 	 17280.0
6347 	 17404.0
6348 	 17362.0
6349 	 17310.0
6350 	 17330.0
6351 	 17178.0
6352 	 16942.0
6353 	 17158.0
6354 	 17122.0
6355 	 17278.0
6356 	 17334.0
6357 	 17194.0
6358 	 17120.0
6359 	 17290.0
6360 	 17262.0
6361 	 17214.0
6362 	 17270.0
6363 	 17190.0
6364 	 17454.0
6365 	 17458.0
6366 	 17240.0
6367 	 17332.0
6368 	 17384.0
6369 	 17214.0
6370 	 17082.0
6371 	 17136.0
6372 	 17092.0
6373 	 17218.0
6374 	 17118.0
6375 	 17186.0
6376 	 17272.0
6377 	 17088.0
6378 	 17100.0
6379 	 17170.0
6380 	 17206.0
6381 	 17248.0
6382 	 17232.0
6383 	 17350.0
6384 	 17544.0
6385 	 17288.0
6386 	 17312.0
6387 	 17276.0
6388 	 17278.0
6389 	 17322.0
6390 	 17222.0
6391 	 17228.0
6392 	 17332.0
6393 	 17514.0
6394 	 17382.0
6395 	 17152.0
6396 	 17102.0
6397 	 17082.0
6398 	 17130.0
6399 	 17284.0
6400 	 17416.0
6401 	 17492.0
6402 	 17392.0
6403 	 17220.0
6404 	 17220.0
6405 	 17226.0
6406 	 17042.0
6407 	 17150.0
6408 	 17050.0
6409 	 17142.0
6410 	 17210.0
6411 	 17202.0
6412 	 17292.0
6413 	 17336.0
6414 	 17372.0
6415 	 17286.0
6416 	 17346.0
6417 	 17282.0
6418 	 17198.0
6419 	 17346.0
6420 	 17232.0
6421 	 17306.0
6422 	 17264.0
6423 	 17142.0
6424 	 17342.0
6425 	 17298.0
6426 	 17316.0
6427 	 17320.0
6428 	 17386.0
6429 	 17152.0
6430 	 17144.0
6431 	 17354.0
6432 	 17450.0
6433 	 17398.0
6434 	 17466.0
6435 	 17298.0
6436 	 17230.0
6437 	 17058.0
6438 	 17296.0
6439 	 17348.0
6440 	 17146.0
6441 	 17282.0
6442 	 17350.0
6443 	 17144.0
6444 	 17264.0
6445 	 17258.0
6446 	 17316.0
6447 	 17264.0
6448 	 17150.0
6449 	 17192.0
6450 	 17156.0
6451 	 17234.0
6452 	 17222.0
6453 	 17074.0
6454 	 17098.0
6455 	 17118.0
6456 	 17200.0
6457 	 17250.0
6458 	 17006.0
6459 	 16966.0
6460 	 16810.0
6461 	 16842.0
6462 	 17016.0
6463 	 17238.0
6464 	 17128.0
6465 	 17352.0
6466 	 17368.0
6467 	 17360.0
6468 	 17362.0
6469 	 17094.0
6470 	 17188.0
6471 	 17162.0
6472 	 17250.0
6473 	 17090.0
6474 	 17136.0
6475 	 17068.0
6476 	 17176.0
6477 	 17198.0
6478 	 17288.0
6479 	 17028.0
6480 	 17076.0
6481 	 17024.0
6482 	 17204.0
6483 	 17120.0
6484 	 17080.0
6485 	 17002.0
6486 	 16964.0
6487 	 17340.0
6488 	 17362.0
6489 	 17218.0
6490 	 17256.0
6491 	 17160.0
6492 	 17114.0
6493 	 17058.0
6494 	 17102.0
6495 	 17226.0
6496 	 17248.0
6497 	 17052.0
6498 	 17228.0
6499 	 17302.0
6500 	 17322.0
6501 	 17308.0
6502 	 17278.0
6503 	 17198.0
6504 	 17250.0
6505 	 17220.0
6506 	 17112.0
6507 	 17262.0
6508 	 17234.0
6509 	 17212.0
6510 	 17422.0
6511 	 17390.0
6512 	 17424.0
6513 	 17272.0
6514 	 17324.0
6515 	 17192.0
6516 	 17342.0
6517 	 17326.0
6518 	 17324.0
6519 	 17400.0
6520 	 17222.0
6521 	 17360.0
6522 	 17130.0
6523 	 17148.0
6524 	 17270.0
6525 	 17164.0
6526 	 17054.0
6527 	 17036.0
6528 	 17122.0
6529 	 17050.0
6530 	 17242.0
6531 	 17330.0
6532 	 17162.0
6533 	 17206.0
6534 	 17242.0
6535 	 17206.0
6536 	 17210.0
6537 	 17198.0
6538 	 17298.0
6539 	 17270.0
6540 	 17166.0
6541 	 17234.0
6542 	 17282.0
6543 	 17234.0
6544 	 17160.0
6545 	 17060.0
6546 	 17128.0
6547 	 16968.0
6548 	 17174.0
6549 	 17206.0
6550 	 17024.0
6551 	 17060.0
6552 	 17100.0
6553 	 17112.0
6554 	 17130.0
6555 	 17270.0
6556 	 17070.0
6557 	 17228.0
6558 	 17298.0
6559 	 17254.0
6560 	 17142.0
6561 	 17094.0
6562 	 17222.0
6563 	 17042.0
6564 	 16964.0
6565 	 17112.0
6566 	 17252.0
6567 	 17022.0
6568 	 17038.0
6569 	 16986.0
6570 	 16918.0
6571 	 16942.0
6572 	 17120.0
6573 	 17176.0
6574 	 17050.0
6575 	 17158.0
6576 	 17114.0
6577 	 17200.0
6578 	 17094.0
6579 	 17218.0
6580 	 17024.0
6581 	 17100.0
6582 	 17266.0
6583 	 17228.0
6584 	 17392.0
6585 	 17430.0
6586 	 17266.0
6587 	 17178.0
6588 	 17034.0
6589 	 16960.0
6590 	 16956.0
6591 	 17030.0
6592 	 16960.0
6593 	 17138.0
6594 	 17298.0
6595 	 17192.0
6596 	 17212.0
6597 	 17176.0
6598 	 17052.0
6599 	 17288.0
6600 	 17200.0
6601 	 17286.0
6602 	 17328.0
6603 	 17242.0
6604 	 17168.0
6605 	 17078.0
6606 	 17078.0
6607 	 17202.0
6608 	 17134.0
6609 	 17090.0
6610 	 16998.0
6611 	 17184.0
6612 	 17340.0
6613 	 17296.0
6614 	 17516.0
6615 	 17296.0
6616 	 17376.0
6617 	 17318.0
6618 	 17282.0
6619 	 17044.0
6620 	 17060.0
6621 	 17106.0
6622 	 17144.0
6623 	 17160.0
6624 	 17220.0
6625 	 17100.0
6626 	 17048.0
6627 	 17182.0
6628 	 17192.0
6629 	 17084.0
6630 	 17156.0
6631 	 17068.0
6632 	 17256.0
6633 	 17244.0
6634 	 17004.0
6635 	 16992.0
6636 	 16940.0
6637 	 17116.0
6638 	 17316.0
6639 	 17154.0
6640 	 17140.0
6641 	 16936.0
6642 	 17156.0
6643 	 17356.0
6644 	 17284.0
6645 	 17376.0
6646 	 17366.0
6647 	 17262.0
6648 	 17304.0
6649 	 17282.0
6650 	 17482.0
6651 	 17266.0
6652 	 17170.0
6653 	 17190.0
6654 	 17132.0
6655 	 17350.0
6656 	 17514.0
6657 	 17538.0
6658 	 17434.0
6659 	 17466.0
6660 	 17562.0
6661 	 17358.0
6662 	 17348.0
6663 	 17164.0
6664 	 17266.0
6665 	 17334.0
6666 	 17338.0
6667 	 17294.0
6668 	 17264.0
6669 	 17282.0
6670 	 17304.0
6671 	 17264.0
6672 	 17272.0
6673 	 17164.0
6674 	 17132.0
6675 	 17200.0
6676 	 17316.0
6677 	 17286.0
6678 	 17146.0
6679 	 17448.0
6680 	 17358.0
6681 	 17338.0
6682 	 17574.0
6683 	 17650.0
6684 	 17346.0
6685 	 17290.0
6686 	 17250.0
6687 	 17156.0
6688 	 17284.0
6689 	 17332.0
6690 	 17316.0
6691 	 17282.0
6692 	 17256.0
6693 	 17368.0
6694 	 17284.0
6695 	 17266.0
6696 	 17262.0
6697 	 17302.0
6698 	 17346.0
6699 	 17276.0
6700 	 17414.0
6701 	 17406.0
6702 	 17316.0
6703 	 17332.0
6704 	 17438.0
6705 	 17676.0
6706 	 17628.0
6707 	 17518.0
6708 	 17540.0
6709 	 17548.0
6710 	 17460.0
6711 	 17434.0
6712 	 17426.0
6713 	 17270.0
6714 	 17212.0
6715 	 17102.0
6716 	 17226.0
6717 	 17082.0
6718 	 17178.0
6719 	 17186.0
6720 	 17144.0
6721 	 17096.0
6722 	 17106.0
6723 	 17172.0
6724 	 17158.0
6725 	 17076.0
6726 	 17094.0
6727 	 17090.0
6728 	 17230.0
6729 	 17238.0
6730 	 17328.0
6731 	 17404.0
6732 	 17248.0
6733 	 17252.0
6734 	 17404.0
6735 	 17300.0
6736 	 17152.0
6737 	 17180.0
6738 	 17088.0
6739 	 17176.0
6740 	 17090.0
6741 	 17230.0
6742 	 17162.0
6743 	 17270.0
6744 	 17334.0
6745 	 17326.0
6746 	 17242.0
6747 	 17062.0
6748 	 17002.0
6749 	 16886.0
6750 	 17122.0
6751 	 17166.0
6752 	 17254.0
6753 	 17178.0
6754 	 17306.0
6755 	 17356.0
6756 	 17366.0
6757 	 17326.0
6758 	 17248.0
6759 	 17330.0
6760 	 17180.0
6761 	 17112.0
6762 	 17158.0
6763 	 17180.0
6764 	 17156.0
6765 	 17284.0
6766 	 17320.0
6767 	 17344.0
6768 	 17380.0
6769 	 17280.0
6770 	 17332.0
6771 	 17394.0
6772 	 17432.0
6773 	 17380.0
6774 	 17450.0
6775 	 17448.0
6776 	 17392.0
6777 	 17276.0
6778 	 17386.0
6779 	 17502.0
6780 	 17294.0
6781 	 17310.0
6782 	 17294.0
6783 	 17334.0
6784 	 17266.0
6785 	 17218.0
6786 	 17418.0
6787 	 17262.0
6788 	 17378.0
6789 	 17302.0
6790 	 17354.0
6791 	 17400.0
6792 	 17430.0
6793 	 17432.0
6794 	 17332.0
6795 	 17396.0
6796 	 17516.0
6797 	 17596.0
6798 	 17544.0
6799 	 17354.0
6800 	 17386.0
6801 	 17510.0
6802 	 17418.0
6803 	 17388.0
6804 	 17510.0
6805 	 17548.0
6806 	 17628.0
6807 	 17498.0
6808 	 17462.0
6809 	 17416.0
6810 	 17378.0
6811 	 17362.0
6812 	 17260.0
6813 	 17238.0
6814 	 17396.0
6815 	 17324.0
6816 	 17202.0
6817 	 17190.0
6818 	 17378.0
6819 	 17334.0
6820 	 17268.0
6821 	 17262.0
6822 	 17222.0
6823 	 17228.0
6824 	 17260.0
6825 	 17144.0
6826 	 17276.0
6827 	 17508.0
6828 	 17672.0
6829 	 17484.0
6830 	 17608.0
6831 	 17406.0
6832 	 17402.0
6833 	 17472.0
6834 	 17544.0
6835 	 17464.0
6836 	 17282.0
6837 	 17310.0
6838 	 17212.0
6839 	 17116.0
6840 	 17162.0
6841 	 17520.0
6842 	 17592.0
6843 	 17626.0
6844 	 17444.0
6845 	 17420.0
6846 	 17340.0
6847 	 17360.0
6848 	 17662.0
6849 	 17288.0
6850 	 17252.0
6851 	 17274.0
6852 	 17196.0
6853 	 17292.0
6854 	 17344.0
6855 	 17164.0
6856 	 17348.0
6857 	 17346.0
6858 	 17408.0
6859 	 17154.0
6860 	 17366.0
6861 	 17406.0
6862 	 17382.0
6863 	 17506.0
6864 	 17318.0
6865 	 17182.0
6866 	 17190.0
6867 	 17318.0
6868 	 17280.0
6869 	 17248.0
6870 	 17320.0
6871 	 17408.0
6872 	 17424.0
6873 	 17464.0
6874 	 17582.0
6875 	 17534.0
6876 	 17534.0
6877 	 17460.0
6878 	 17522.0
6879 	 17432.0
6880 	 17340.0
6881 	 17404.0
6882 	 17544.0
6883 	 17568.0
6884 	 17438.0
6885 	 17398.0
6886 	 17322.0
6887 	 17090.0
6888 	 17326.0
6889 	 17310.0
6890 	 17394.0
6891 	 17390.0
6892 	 17168.0
6893 	 17172.0
6894 	 17182.0
6895 	 17356.0
6896 	 17332.0
6897 	 17264.0
6898 	 17226.0
6899 	 17402.0
6900 	 17592.0
6901 	 17540.0
6902 	 17432.0
6903 	 17260.0
6904 	 17262.0
6905 	 17396.0
6906 	 17222.0
6907 	 17184.0
6908 	 17464.0
6909 	 17368.0
6910 	 17314.0
6911 	 17206.0
6912 	 17338.0
6913 	 17264.0
6914 	 17368.0
6915 	 17452.0
6916 	 17518.0
6917 	 17474.0
6918 	 17534.0
6919 	 17544.0
6920 	 17548.0
6921 	 17478.0
6922 	 17688.0
6923 	 17242.0
6924 	 17466.0
6925 	 17210.0
6926 	 17280.0
6927 	 17256.0
6928 	 17224.0
6929 	 17148.0
6930 	 17206.0
6931 	 17254.0
6932 	 17326.0
6933 	 17236.0
6934 	 17364.0
6935 	 17390.0
6936 	 17244.0
6937 	 17160.0
6938 	 17484.0
6939 	 17342.0
6940 	 17108.0
6941 	 17326.0
6942 	 17390.0
6943 	 17294.0
6944 	 17218.0
6945 	 17378.0
6946 	 17406.0
6947 	 17514.0
6948 	 17488.0
6949 	 17310.0
6950 	 17368.0
6951 	 17348.0
6952 	 17328.0
6953 	 17204.0
6954 	 16984.0
6955 	 17136.0
6956 	 17012.0
6957 	 17044.0
6958 	 17112.0
6959 	 17056.0
6960 	 17156.0
6961 	 16968.0
6962 	 17016.0
6963 	 17020.0
6964 	 17042.0
6965 	 17102.0
6966 	 17086.0
6967 	 17118.0
6968 	 17190.0
6969 	 17234.0
6970 	 17404.0
6971 	 17284.0
6972 	 17250.0
6973 	 17262.0
6974 	 17318.0
6975 	 17424.0
6976 	 17366.0
6977 	 17208.0
6978 	 17308.0
6979 	 17328.0
6980 	 17260.0
6981 	 17384.0
6982 	 17396.0
6983 	 17392.0
6984 	 17372.0
6985 	 17332.0
6986 	 17376.0
6987 	 17186.0
6988 	 17128.0
6989 	 17248.0
6990 	 17120.0
6991 	 17214.0
6992 	 17378.0
6993 	 17156.0
6994 	 17168.0
6995 	 17192.0
6996 	 17352.0
6997 	 17180.0
6998 	 17292.0
6999 	 17286.0
7000 	 17022.0
7001 	 17094.0
7002 	 17228.0
7003 	 17222.0
7004 	 17238.0
7005 	 17118.0
7006 	 17144.0
7007 	 17292.0
7008 	 17298.0
7009 	 17334.0
7010 	 17346.0
7011 	 17408.0
7012 	 17392.0
7013 	 17312.0
7014 	 17242.0
7015 	 17314.0
7016 	 17350.0
7017 	 17294.0
7018 	 17196.0
7019 	 17304.0
7020 	 17252.0
7021 	 17154.0
7022 	 17062.0
7023 	 17196.0
7024 	 17174.0
7025 	 17102.0
7026 	 17166.0
7027 	 17294.0
7028 	 17330.0
7029 	 17386.0
7030 	 17436.0
7031 	 17216.0
7032 	 17364.0
7033 	 17386.0
7034 	 17290.0
7035 	 17458.0
7036 	 17270.0
7037 	 17534.0
7038 	 17462.0
7039 	 17330.0
7040 	 17182.0
7041 	 17322.0
7042 	 17250.0
7043 	 17370.0
7044 	 17252.0
7045 	 17314.0
7046 	 17360.0
7047 	 17500.0
7048 	 17384.0
7049 	 17318.0
7050 	 17454.0
7051 	 17208.0
7052 	 17340.0
7053 	 17202.0
7054 	 17228.0
7055 	 17274.0
7056 	 17294.0
7057 	 17274.0
7058 	 17454.0
7059 	 17318.0
7060 	 17198.0
7061 	 17244.0
7062 	 17218.0
7063 	 17296.0
7064 	 17412.0
7065 	 17312.0
7066 	 17264.0
7067 	 17396.0
7068 	 17344.0
7069 	 17340.0
7070 	 17170.0
7071 	 17444.0
7072 	 17406.0
7073 	 17468.0
7074 	 17496.0
7075 	 17264.0
7076 	 17296.0
7077 	 17256.0
7078 	 17288.0
7079 	 17076.0
7080 	 17242.0
